(customerName),(productName),(productLine),(orderDate),(orderMonth),(orderYear),(orderQuarter),(dollar_sales)
"Toms SpezialitÃƒÂ¤ten, Ltd","1968 Dodge Charger","Classic Cars","2003-11-20 00:00:00","11","2003","4",4,181
"Toms SpezialitÃƒÂ¤ten, Ltd","1970 Plymouth Hemi Cuda","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,107
"Toms SpezialitÃƒÂ¤ten, Ltd","1969 Dodge Super Bee","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,721
"Toms SpezialitÃƒÂ¤ten, Ltd","1976 Ford Gran Torino","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,738
"Toms SpezialitÃƒÂ¤ten, Ltd","1957 Vespa GS150","Motorcycles","2003-11-20 00:00:00","11","2003","4",2,620
"Toms SpezialitÃƒÂ¤ten, Ltd","1957 Corvette Convertible","Classic Cars","2003-11-20 00:00:00","11","2003","4",4,381
"Toms SpezialitÃƒÂ¤ten, Ltd","1971 Alpine Renault 1600s","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,557
"Toms SpezialitÃƒÂ¤ten, Ltd","1961 Chevrolet Impala","Classic Cars","2003-11-20 00:00:00","11","2003","4",3,415
"Online Diecast Creations Co.","1969 Dodge Charger","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,674
"Online Diecast Creations Co.","1993 Mazda RX-7","Classic Cars","2003-11-20 00:00:00","11","2003","4",3,083
"Online Diecast Creations Co.","1965 Aston Martin DB5","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,923
"Online Diecast Creations Co.","1948 Porsche 356-A Roadster","Classic Cars","2003-11-20 00:00:00","11","2003","4",3,188
"Online Diecast Creations Co.","1995 Honda Civic","Classic Cars","2003-11-20 00:00:00","11","2003","4",6,017
"Online Diecast Creations Co.","1999 Indy 500 Monte Carlo SS","Classic Cars","2003-11-20 00:00:00","11","2003","4",4,213
"Online Diecast Creations Co.","1992 Ferrari 360 Spider red","Classic Cars","2003-11-20 00:00:00","11","2003","4",3,566
"Online Diecast Creations Co.","1948 Porsche Type 356 Roadster","Classic Cars","2003-11-20 00:00:00","11","2003","4",5,658
"Online Diecast Creations Co.","1970 Chevy Chevelle SS 454","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,665
"Online Diecast Creations Co.","1966 Shelby Cobra 427 S/C","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,317
"Online Diecast Creations Co.","1949 Jaguar XK 120","Classic Cars","2003-11-20 00:00:00","11","2003","4",3,971
"Online Diecast Creations Co.","1952 Citroen-15CV","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,593
"Online Diecast Creations Co.","1982 Lamborghini Diablo","Classic Cars","2003-11-20 00:00:00","11","2003","4",997
"Online Diecast Creations Co.","1969 Chevrolet Camaro Z28","Classic Cars","2003-11-20 00:00:00","11","2003","4",2,219
"Online Diecast Creations Co.","2002 Chevy Corvette","Classic Cars","2003-11-20 00:00:00","11","2003","4",4,285
"Online Diecast Creations Co.","1956 Porsche 356A Coupe","Classic Cars","2003-11-20 00:00:00","11","2003","4",5,055
"Australian Collectables, Ltd","1937 Lincoln Berline","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,589
"Australian Collectables, Ltd","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,133
"Australian Collectables, Ltd","1917 Grand Touring Sedan","Vintage Cars","2003-11-21 00:00:00","11","2003","4",3,213
"Australian Collectables, Ltd","1911 Ford Town Car","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,543
"Australian Collectables, Ltd","1932 Model A Ford J-Coupe","Vintage Cars","2003-11-21 00:00:00","11","2003","4",5,090
"Australian Collectables, Ltd","1928 Mercedes-Benz SSK","Vintage Cars","2003-11-21 00:00:00","11","2003","4",3,156
"Australian Collectables, Ltd","1913 Ford Model T Speedster","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,440
"Australian Collectables, Ltd","1934 Ford V8 Coupe","Vintage Cars","2003-11-21 00:00:00","11","2003","4",1,274
"Australian Collectables, Ltd","18th Century Vintage Horse Carriage","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,240
"Australian Collectables, Ltd","1917 Maxwell Touring Car","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,540
"Australian Collectables, Ltd","1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2003-11-21 00:00:00","11","2003","4",2,209
"Australian Collectables, Ltd","1957 Ford Thunderbird","Classic Cars","2003-11-21 00:00:00","11","2003","4",1,657
"Australian Collectables, Ltd","1939 Chevrolet Deluxe Coupe","Vintage Cars","2003-11-21 00:00:00","11","2003","4",837
"Australian Collectables, Ltd","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2003-11-21 00:00:00","11","2003","4",896
"Australian Collectables, Ltd","1936 Mercedes Benz 500k Roadster","Vintage Cars","2003-11-21 00:00:00","11","2003","4",840
"Australian Collectables, Ltd","1936 Chrysler Airflow","Vintage Cars","2003-11-21 00:00:00","11","2003","4",1,850
"Saveley & Henriot, Co.","1952 Alpine Renault 1300","Classic Cars","2003-11-25 00:00:00","11","2003","4",8,551
"Saveley & Henriot, Co.","1962 LanciaA Delta 16V","Classic Cars","2003-11-25 00:00:00","11","2003","4",3,495
"Saveley & Henriot, Co.","1958 Setra Bus","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",4,726
"Saveley & Henriot, Co.","1940 Ford Pickup Truck","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",2,181
"Saveley & Henriot, Co.","1926 Ford Fire Engine","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",2,297
"Saveley & Henriot, Co.","1940s Ford truck","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",3,642
"Saveley & Henriot, Co.","1939 Cadillac Limousine","Vintage Cars","2003-11-25 00:00:00","11","2003","4",1,959
"Saveley & Henriot, Co.","1962 Volkswagen Microbus","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",5,511
"Saveley & Henriot, Co.","1980Ã¢â‚¬â„¢s GM Manhattan Express","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",2,851
"Saveley & Henriot, Co.","1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",2,395
"Saveley & Henriot, Co.","1982 Camaro Z28","Classic Cars","2003-11-25 00:00:00","11","2003","4",2,104
"Mini Classics","1957 Chevy Pickup","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",5,807
"Mini Classics","1998 Chrysler Plymouth Prowler","Classic Cars","2003-11-25 00:00:00","11","2003","4",3,758
"Mini Classics","1964 Mercedes Tour Bus","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",3,952
"Mini Classics","1992 Ferrari 360 Spider red","Classic Cars","2003-11-25 00:00:00","11","2003","4",7,536
"Mini Classics","1970 Dodge Coronet","Classic Cars","2003-11-25 00:00:00","11","2003","4",2,391
"Mini Classics","1958 Chevy Corvette Limited Edition","Classic Cars","2003-11-25 00:00:00","11","2003","4",1,018
"Mini Classics","1992 Porsche Cayenne Turbo Silver","Classic Cars","2003-11-25 00:00:00","11","2003","4",3,258
"Mini Classics","1954 Greyhound Scenicruiser","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",1,662
"Mini Classics","1950's Chicago Surface Lines Streetcar","Trains","2003-11-25 00:00:00","11","2003","4",1,948
"Mini Classics","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2003-11-25 00:00:00","11","2003","4",4,764
"Super Scale Inc.","2001 Ferrari Enzo","Classic Cars","2003-11-26 00:00:00","11","2003","4",9,571
"Super Scale Inc.","1969 Corvair Monza","Classic Cars","2003-11-26 00:00:00","11","2003","4",3,626
"Super Scale Inc.","1969 Ford Falcon","Classic Cars","2003-11-26 00:00:00","11","2003","4",5,589
"Super Scale Inc.","1903 Ford Model A","Vintage Cars","2003-11-26 00:00:00","11","2003","4",6,224
"Super Scale Inc.","Collectable Wooden Train","Trains","2003-11-26 00:00:00","11","2003","4",2,859
"Super Scale Inc.","1970 Triumph Spitfire","Classic Cars","2003-11-26 00:00:00","11","2003","4",3,413
"Super Scale Inc.","1962 City of Detroit Streetcar","Trains","2003-11-26 00:00:00","11","2003","4",2,614
"Super Scale Inc.","The Mayflower","Ships","2003-11-26 00:00:00","11","2003","4",4,244
"Enaco Distributors","1972 Alfa Romeo GTA","Classic Cars","2003-11-26 00:00:00","11","2003","4",5,324
"Enaco Distributors","1999 Yamaha Speed Boat","Ships","2003-11-26 00:00:00","11","2003","4",3,838
"Enaco Distributors","1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2003-11-26 00:00:00","11","2003","4",1,887
"Enaco Distributors","1904 Buick Runabout","Vintage Cars","2003-11-26 00:00:00","11","2003","4",3,950
"Enaco Distributors","18th century schooner","Ships","2003-11-26 00:00:00","11","2003","4",4,484
"Enaco Distributors","1912 Ford Model T Delivery Wagon","Vintage Cars","2003-11-26 00:00:00","11","2003","4",3,910
"Enaco Distributors","1940 Ford Delivery Sedan","Vintage Cars","2003-11-26 00:00:00","11","2003","4",1,494
"Enaco Distributors","The Schooner Bluenose","Ships","2003-11-26 00:00:00","11","2003","4",1,380
"Enaco Distributors","HMS Bounty","Ships","2003-11-26 00:00:00","11","2003","4",1,890
"Enaco Distributors","The USS Constitution Ship","Ships","2003-11-26 00:00:00","11","2003","4",3,325
"Enaco Distributors","The Titanic","Ships","2003-11-26 00:00:00","11","2003","4",2,705
"Enaco Distributors","The Queen Mary","Ships","2003-11-26 00:00:00","11","2003","4",3,094
"Enaco Distributors","Boeing X-32A JSF","Planes","2003-11-26 00:00:00","11","2003","4",1,152
"Enaco Distributors","Pont Yacht","Ships","2003-11-26 00:00:00","11","2003","4",2,041
"Cruz & Sons Co.","1980s Black Hawk Helicopter","Planes","2003-11-27 00:00:00","11","2003","4",6,292
"Cruz & Sons Co.","1900s Vintage Bi-Plane","Planes","2003-11-27 00:00:00","11","2003","4",2,927
"Cruz & Sons Co.","1937 Horch 930V Limousine","Vintage Cars","2003-11-27 00:00:00","11","2003","4",1,669
"Cruz & Sons Co.","Corsair F4U ( Bird Cage)","Planes","2003-11-27 00:00:00","11","2003","4",2,817
"Cruz & Sons Co.","America West Airlines B757-200","Planes","2003-11-27 00:00:00","11","2003","4",3,979
"Cruz & Sons Co.","American Airlines: MD-11S","Planes","2003-11-27 00:00:00","11","2003","4",2,961
"West Coast Collectables Co.","1930 Buick Marquette Phaeton","Vintage Cars","2003-12-01 00:00:00","12","2003","4",1,101
"West Coast Collectables Co.","American Airlines: B767-300","Planes","2003-12-01 00:00:00","12","2003","4",3,902
"West Coast Collectables Co.","F/A 18 Hornet 1/72","Planes","2003-12-01 00:00:00","12","2003","4",2,675
"King Kong Collectables, Co.","P-51-D Mustang","Planes","2003-12-01 00:00:00","12","2003","4",2,082
"King Kong Collectables, Co.","1928 British Royal Navy Airplane","Planes","2003-12-01 00:00:00","12","2003","4",3,286
"King Kong Collectables, Co.","1900s Vintage Tri-Plane","Planes","2003-12-01 00:00:00","12","2003","4",2,741
"King Kong Collectables, Co.","1997 BMW F650 ST","Motorcycles","2003-12-01 00:00:00","12","2003","4",2,832
"King Kong Collectables, Co.","1928 Ford Phaeton Deluxe","Vintage Cars","2003-12-01 00:00:00","12","2003","4",1,764
"King Kong Collectables, Co.","ATA: B757-300","Planes","2003-12-01 00:00:00","12","2003","4",4,489
"Mini Wheels Co.","1969 Harley Davidson Ultimate Chopper","Motorcycles","2003-12-01 00:00:00","12","2003","4",1,811
"Mini Wheels Co.","1996 Moto Guzzi 1100i","Motorcycles","2003-12-01 00:00:00","12","2003","4",2,797
"Mini Wheels Co.","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2003-12-01 00:00:00","12","2003","4",9,394
"Mini Wheels Co.","2002 Suzuki XREO","Motorcycles","2003-12-01 00:00:00","12","2003","4",3,163
"Mini Wheels Co.","1936 Harley Davidson El Knucklehead","Motorcycles","2003-12-01 00:00:00","12","2003","4",1,454
"Mini Wheels Co.","1997 BMW R 1100 S","Motorcycles","2003-12-01 00:00:00","12","2003","4",3,648
"Mini Wheels Co.","1960 BSA Gold Star DBD34","Motorcycles","2003-12-01 00:00:00","12","2003","4",1,657
"GiftsForHim.com","1957 Vespa GS150","Motorcycles","2003-12-02 00:00:00","12","2003","4",1,660
"GiftsForHim.com","1957 Corvette Convertible","Classic Cars","2003-12-02 00:00:00","12","2003","4",5,375
"GiftsForHim.com","1982 Ducati 900 Monster","Motorcycles","2003-12-02 00:00:00","12","2003","4",2,805
"GiftsForHim.com","1961 Chevrolet Impala","Classic Cars","2003-12-02 00:00:00","12","2003","4",3,759
"GiftsForHim.com","1982 Ducati 996 R","Motorcycles","2003-12-02 00:00:00","12","2003","4",902
"GiftsForHim.com","1974 Ducati 350 Mk3 Desmo","Motorcycles","2003-12-02 00:00:00","12","2003","4",2,531
"GiftsForHim.com","2002 Yamaha YZR M1","Motorcycles","2003-12-02 00:00:00","12","2003","4",3,189
"Euro+ Shopping Channel","1968 Ford Mustang","Classic Cars","2003-12-02 00:00:00","12","2003","4",3,230
"Euro+ Shopping Channel","1968 Dodge Charger","Classic Cars","2003-12-02 00:00:00","12","2003","4",2,231
"Euro+ Shopping Channel","1970 Plymouth Hemi Cuda","Classic Cars","2003-12-02 00:00:00","12","2003","4",2,809
"Euro+ Shopping Channel","1969 Dodge Charger","Classic Cars","2003-12-02 00:00:00","12","2003","4",5,413
"Euro+ Shopping Channel","1948 Porsche 356-A Roadster","Classic Cars","2003-12-02 00:00:00","12","2003","4",3,292
"Euro+ Shopping Channel","1992 Ferrari 360 Spider red","Classic Cars","2003-12-02 00:00:00","12","2003","4",7,560
"Euro+ Shopping Channel","1969 Dodge Super Bee","Classic Cars","2003-12-02 00:00:00","12","2003","4",2,202
"Euro+ Shopping Channel","1976 Ford Gran Torino","Classic Cars","2003-12-02 00:00:00","12","2003","4",4,092
"Euro+ Shopping Channel","1982 Lamborghini Diablo","Classic Cars","2003-12-02 00:00:00","12","2003","4",698
"Euro+ Shopping Channel","1971 Alpine Renault 1600s","Classic Cars","2003-12-02 00:00:00","12","2003","4",1,936
"Euro+ Shopping Channel","1956 Porsche 356A Coupe","Classic Cars","2003-12-02 00:00:00","12","2003","4",6,600
"Muscle Machine Inc","1993 Mazda RX-7","Classic Cars","2003-12-02 00:00:00","12","2003","4",4,815
"Muscle Machine Inc","1965 Aston Martin DB5","Classic Cars","2003-12-02 00:00:00","12","2003","4",4,530
"Muscle Machine Inc","1917 Grand Touring Sedan","Vintage Cars","2003-12-02 00:00:00","12","2003","4",5,049
"Muscle Machine Inc","1995 Honda Civic","Classic Cars","2003-12-02 00:00:00","12","2003","4",5,081
"Muscle Machine Inc","1911 Ford Town Car","Vintage Cars","2003-12-02 00:00:00","12","2003","4",1,365
"Muscle Machine Inc","1932 Model A Ford J-Coupe","Vintage Cars","2003-12-02 00:00:00","12","2003","4",3,107
"Muscle Machine Inc","1999 Indy 500 Monte Carlo SS","Classic Cars","2003-12-02 00:00:00","12","2003","4",2,887
"Muscle Machine Inc","1948 Porsche Type 356 Roadster","Classic Cars","2003-12-02 00:00:00","12","2003","4",4,648
"Muscle Machine Inc","1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2003-12-02 00:00:00","12","2003","4",2,429
"Muscle Machine Inc","1957 Ford Thunderbird","Classic Cars","2003-12-02 00:00:00","12","2003","4",3,143
"Muscle Machine Inc","1970 Chevy Chevelle SS 454","Classic Cars","2003-12-02 00:00:00","12","2003","4",1,396
"Muscle Machine Inc","1966 Shelby Cobra 427 S/C","Classic Cars","2003-12-02 00:00:00","12","2003","4",2,106
"Muscle Machine Inc","1949 Jaguar XK 120","Classic Cars","2003-12-02 00:00:00","12","2003","4",3,716
"Muscle Machine Inc","1952 Citroen-15CV","Classic Cars","2003-12-02 00:00:00","12","2003","4",4,735
"Muscle Machine Inc","1969 Chevrolet Camaro Z28","Classic Cars","2003-12-02 00:00:00","12","2003","4",3,390
"Muscle Machine Inc","2002 Chevy Corvette","Classic Cars","2003-12-02 00:00:00","12","2003","4",5,037
"Muscle Machine Inc","1936 Mercedes Benz 500k Roadster","Vintage Cars","2003-12-02 00:00:00","12","2003","4",1,360
"Euro+ Shopping Channel","1937 Lincoln Berline","Vintage Cars","2003-12-03 00:00:00","12","2003","4",3,551
"Euro+ Shopping Channel","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2003-12-03 00:00:00","12","2003","4",2,199
"Euro+ Shopping Channel","1928 Mercedes-Benz SSK","Vintage Cars","2003-12-03 00:00:00","12","2003","4",5,535
"Euro+ Shopping Channel","1939 Chevrolet Deluxe Coupe","Vintage Cars","2003-12-03 00:00:00","12","2003","4",892
"Euro+ Shopping Channel","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2003-12-03 00:00:00","12","2003","4",882
"Canadian Gift Exchange Network","1952 Alpine Renault 1300","Classic Cars","2003-12-05 00:00:00","12","2003","4",9,569
"Canadian Gift Exchange Network","1958 Setra Bus","Trucks and Buses","2003-12-05 00:00:00","12","2003","4",3,062
"Canadian Gift Exchange Network","1940 Ford Pickup Truck","Trucks and Buses","2003-12-05 00:00:00","12","2003","4",3,927
"Canadian Gift Exchange Network","1913 Ford Model T Speedster","Vintage Cars","2003-12-05 00:00:00","12","2003","4",3,636
"Canadian Gift Exchange Network","1934 Ford V8 Coupe","Vintage Cars","2003-12-05 00:00:00","12","2003","4",1,452
"Canadian Gift Exchange Network","18th Century Vintage Horse Carriage","Vintage Cars","2003-12-05 00:00:00","12","2003","4",3,079
"Canadian Gift Exchange Network","1917 Maxwell Touring Car","Vintage Cars","2003-12-05 00:00:00","12","2003","4",2,778
"Canadian Gift Exchange Network","1939 Cadillac Limousine","Vintage Cars","2003-12-05 00:00:00","12","2003","4",961
"Canadian Gift Exchange Network","1936 Chrysler Airflow","Vintage Cars","2003-12-05 00:00:00","12","2003","4",3,150
"Canadian Gift Exchange Network","1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2003-12-05 00:00:00","12","2003","4",1,978
"Canadian Gift Exchange Network","1982 Camaro Z28","Classic Cars","2003-12-05 00:00:00","12","2003","4",2,937
"Diecast Collectables","1962 LanciaA Delta 16V","Classic Cars","2003-12-09 00:00:00","12","2003","4",3,893
"Diecast Collectables","1957 Chevy Pickup","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",3,264
"Diecast Collectables","1998 Chrysler Plymouth Prowler","Classic Cars","2003-12-09 00:00:00","12","2003","4",6,196
"Diecast Collectables","1964 Mercedes Tour Bus","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",4,697
"Diecast Collectables","1926 Ford Fire Engine","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",2,248
"Diecast Collectables","1992 Ferrari 360 Spider red","Classic Cars","2003-12-09 00:00:00","12","2003","4",3,514
"Diecast Collectables","1970 Triumph Spitfire","Classic Cars","2003-12-09 00:00:00","12","2003","4",5,745
"Diecast Collectables","1940s Ford truck","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",5,634
"Diecast Collectables","1970 Dodge Coronet","Classic Cars","2003-12-09 00:00:00","12","2003","4",2,832
"Diecast Collectables","1962 Volkswagen Microbus","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",5,878
"Diecast Collectables","1958 Chevy Corvette Limited Edition","Classic Cars","2003-12-09 00:00:00","12","2003","4",1,292
"Diecast Collectables","1992 Porsche Cayenne Turbo Silver","Classic Cars","2003-12-09 00:00:00","12","2003","4",3,047
"Diecast Collectables","1980Ã¢â‚¬â„¢s GM Manhattan Express","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",4,153
"Diecast Collectables","1954 Greyhound Scenicruiser","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",1,403
"Diecast Collectables","1950's Chicago Surface Lines Streetcar","Trains","2003-12-09 00:00:00","12","2003","4",2,489
"Diecast Collectables","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2003-12-09 00:00:00","12","2003","4",2,982
"Saveley & Henriot, Co.","2001 Ferrari Enzo","Classic Cars","2004-01-02 00:00:00","1","2004","1",8,125
"Saveley & Henriot, Co.","1969 Corvair Monza","Classic Cars","2004-01-02 00:00:00","1","2004","1",3,339
"Saveley & Henriot, Co.","1969 Ford Falcon","Classic Cars","2004-01-02 00:00:00","1","2004","1",3,045
"Saveley & Henriot, Co.","1903 Ford Model A","Vintage Cars","2004-01-02 00:00:00","1","2004","1",2,819
"Saveley & Henriot, Co.","Collectable Wooden Train","Trains","2004-01-02 00:00:00","1","2004","1",4,647
"Saveley & Henriot, Co.","1904 Buick Runabout","Vintage Cars","2004-01-02 00:00:00","1","2004","1",3,278
